timestamps,pupil_size,pupil_x,pupil_y,message
2017-06-25 11:23:40.913,19.6306,982.3493,494.9382,
2017-06-25 11:23:40.930,19.72605,981.7921,495.7806,
2017-06-25 11:23:40.946,20.3652,983.2195,493.7019,
2017-06-25 11:23:40.963,19.56165,982.5514,491.7365,
2017-06-25 11:23:40.980,19.7867,982.1109,490.7899,
2017-06-25 11:23:40.997,19.885,982.1764,490.6059,
2017-06-25 11:23:41.013,20.09485,981.7527,492.8361,
2017-06-25 11:23:41.030,19.747,982.0888,490.6657,
2017-06-25 11:23:41.046,20.26695,980.7825,493.4345,
2017-06-25 11:23:41.063,19.90995,979.121,494.659,
2017-06-25 11:23:41.080,19.8064,978.9121,495.4087,
2017-06-25 11:23:41.096,20.1985,976.3304,499.0394,
2017-06-25 11:23:41.113,20.1342,976.4261,498.4181,
2017-06-25 11:23:41.129,19.81455,975.9735,498.573,
2017-06-25 11:23:41.146,19.87395,976.4196,500.1397,
2017-06-25 11:23:41.163,19.8891,975.8763,501.2729,
2017-06-25 11:23:41.180,19.77155,975.5809,502.0858,
2017-06-25 11:23:41.196,20.08505,977.407,503.1283,
2017-06-25 11:23:41.213,19.9026,976.8401,502.7058,
2017-06-25 11:23:41.230,19.8368,977.2419,501.5287,
2017-06-25 11:23:41.246,19.8286,977.4268,500.8278,
2017-06-25 11:23:41.263,20.0354,977.1387,499.5833,
2017-06-25 11:23:41.279,19.58895,977.1803,499.6299,
2017-06-25 11:23:41.296,19.89305,976.7404,498.7547,
2017-06-25 11:23:41.313,20.0456,976.9626,498.9527,
2017-06-25 11:23:41.329,19.71655,976.8721,498.6772,
2017-06-25 11:23:41.346,19.88955,975.8932,499.8041,
2017-06-25 11:23:41.363,20.2009,973.1981,500.3404,
2017-06-25 11:23:41.379,19.6505,970.011,500.1325,
2017-06-25 11:23:41.396,19.90695,966.1053,499.5512,
2017-06-25 11:23:41.413,19.98545,963.1802,500.2417,
2017-06-25 11:23:41.429,19.87465,962.1352,500.8043,
2017-06-25 11:23:41.446,20.1852,958.0638,502.7517,
2017-06-25 11:23:41.462,19.5532,954.9582,502.2195,
2017-06-25 11:23:41.479,19.6099,951.3214,499.5445,
2017-06-25 11:23:41.496,19.9595,948.7843,499.7393,
2017-06-25 11:23:41.512,19.68195,945.8646,500.9919,
2017-06-25 11:23:41.529,19.97455,942.7568,500.7908,
2017-06-25 11:23:41.546,20.1466,939.791,501.7577,
2017-06-25 11:23:41.562,20.00705,935.1877,501.1045,
2017-06-25 11:23:41.579,19.8888,933.8871,501.3705,
2017-06-25 11:23:41.596,19.9659,932.5287,502.2993,
2017-06-25 11:23:41.612,19.6398,931.3625,501.4734,
2017-06-25 11:23:41.629,19.795,930.1321,500.3418,
2017-06-25 11:23:41.646,19.9056,928.6826,499.8444,
2017-06-25 11:23:41.662,20.05945,927.7479,499.1011,
2017-06-25 11:23:41.679,20.2066,926.1606,498.9241,
2017-06-25 11:23:41.695,20.31465,925.0084,500.61,
2017-06-25 11:23:41.712,20.24645,922.5143,503.0063,
2017-06-25 11:23:41.729,19.5872,924.0562,499.8635,
2017-06-25 11:23:41.746,19.758,921.9766,496.4702,
2017-06-25 11:23:41.762,20.2978,920.8599,498.7552,
2017-06-25 11:23:41.779,19.92565,920.4432,498.1194,
2017-06-25 11:23:41.796,20.0135,919.8856,499.1261,
2017-06-25 11:23:41.812,19.79195,919.3956,496.426,
2017-06-25 11:23:41.829,19.89175,919.3261,496.8293,
2017-06-25 11:23:41.845,19.81285,919.943,496.0631,
2017-06-25 11:23:41.862,19.8547,918.6289,496.4008,
2017-06-25 11:23:41.879,19.9777,918.837,494.8489,
2017-06-25 11:23:41.896,19.7416,919.4413,494.3783,
2017-06-25 11:23:41.912,19.956,917.4352,493.9499,
2017-06-25 11:23:41.929,19.93365,916.9188,492.7395,
2017-06-25 11:23:41.945,20.0275,916.6926,496.0451,
2017-06-25 11:23:41.962,20.02265,917.2501,495.8139,
2017-06-25 11:23:41.978,19.74675,917.02,493.7445,
2017-06-25 11:23:41.995,19.71555,916.5862,492.226,
2017-06-25 11:23:42.012,19.7764,917.3278,492.1037,
2017-06-25 11:23:42.028,20.04625,916.6723,491.6559,
2017-06-25 11:23:42.045,20.0286,918.1102,491.283,
2017-06-25 11:23:42.062,20.39975,917.9129,493.8578,
2017-06-25 11:23:42.078,20.18345,918.649,494.2717,
2017-06-25 11:23:42.095,20.40245,918.6517,494.7942,
2017-06-25 11:23:42.112,20.08025,918.9805,492.7417,
2017-06-25 11:23:42.128,20.0749,918.4133,490.4267,
2017-06-25 11:23:42.145,20.3318,917.7341,491.1922,
2017-06-25 11:23:42.161,20.0709,919.013,491.2712,
2017-06-25 11:23:42.178,20.37855,918.9932,491.6835,
2017-06-25 11:23:42.195,20.0626,919.0657,491.4234,
2017-06-25 11:23:42.212,19.97655,919.6453,489.1065,
2017-06-25 11:23:42.228,20.41955,920.2369,488.2766,
2017-06-25 11:23:42.245,20.50465,920.9241,487.0736,
2017-06-25 11:23:42.262,20.27005,921.2849,487.057,
2017-06-25 11:23:42.278,20.36905,920.7289,486.9833,
2017-06-25 11:23:42.295,20.38115,921.1959,486.7888,
2017-06-25 11:23:42.311,20.35085,921.3689,486.0783,
2017-06-25 11:23:42.328,20.7976,920.3882,485.5045,
2017-06-25 11:23:42.345,20.32895,922.1294,485.0789,
2017-06-25 11:23:42.361,20.76115,921.7534,486.8083,
2017-06-25 11:23:42.378,20.5872,920.4106,487.6959,
2017-06-25 11:23:42.395,20.7955,920.9977,488.2539,
2017-06-25 11:23:42.411,20.7942,921.4124,489.2854,
2017-06-25 11:23:42.428,20.9148,922.947,490.772,
2017-06-25 11:23:42.445,20.66335,922.904,490.4569,
2017-06-25 11:23:42.461,20.5414,922.2422,488.8474,
2017-06-25 11:23:42.478,20.441,924.2452,486.2252,
2017-06-25 11:23:42.495,20.67745,927.6308,489.3514,
2017-06-25 11:23:42.511,20.4794,930.3484,489.0212,
2017-06-25 11:23:42.528,20.81045,934.5635,489.3817,
2017-06-25 11:23:42.544,20.96775,937.0791,486.8391,
2017-06-25 11:23:42.561,21.0907,938.547,487.4337,
2017-06-25 11:23:42.578,20.82165,940.9019,486.5833,
2017-06-25 11:23:42.594,20.8449,944.6804,484.3292,
2017-06-25 11:23:42.611,20.88985,948.9533,482.2289,
2017-06-25 11:23:42.628,21.0232,953.0156,482.5848,
2017-06-25 11:23:42.644,21.4027,955.791,486.7618,
2017-06-25 11:23:42.661,20.40845,957.2393,484.6024,
2017-06-25 11:23:42.678,21.10935,957.5342,485.8406,
2017-06-25 11:23:42.694,20.90525,959.0471,483.2245,
2017-06-25 11:23:42.711,21.2621,960.0656,484.9356,
2017-06-25 11:23:42.728,21.5442,960.5472,489.3864,
2017-06-25 11:23:42.744,21.0512,961.998,491.524,
2017-06-25 11:23:42.761,21.22385,961.9916,491.1903,
2017-06-25 11:23:42.778,20.98495,964.5001,494.732,
2017-06-25 11:23:42.794,20.98005,964.7985,495.772,
2017-06-25 11:23:42.811,21.34095,964.7915,499.2133,
2017-06-25 11:23:42.828,20.78895,965.7049,498.952,
2017-06-25 11:23:42.844,20.7704,967.1711,500.0392,
2017-06-25 11:23:42.861,21.0345,967.3812,502.6631,
2017-06-25 11:23:42.877,20.7398,967.1617,506.7719,
2017-06-25 11:23:42.894,21.01465,966.7578,509.1294,
2017-06-25 11:23:42.911,21.12195,966.6324,511.2441,
2017-06-25 11:23:42.927,20.84285,966.3008,513.3488,
2017-06-25 11:23:42.944,20.98605,965.6576,516.2388,
2017-06-25 11:23:42.961,20.57125,965.7214,517.4123,
2017-06-25 11:23:42.977,20.7861,965.2231,519.9444,
2017-06-25 11:23:42.994,20.5104,964.8412,520.7061,
2017-06-25 11:23:43.011,20.4932,964.8331,520.993,
2017-06-25 11:23:43.027,20.717,964.6625,522.0723,
2017-06-25 11:23:43.044,20.50905,964.8682,522.5198,
2017-06-25 11:23:43.062,20.88675,965.9867,525.1069,
2017-06-25 11:23:43.078,20.6029,965.7519,524.2177,
2017-06-25 11:23:43.095,20.87835,966.4357,526.5095,
2017-06-25 11:23:43.111,21.1148,966.7321,528.3273,
2017-06-25 11:23:43.128,21.2913,965.1142,530.6913,
2017-06-25 11:23:43.145,21.00995,965.9474,533.8757,
2017-06-25 11:23:43.162,21.4367,965.5894,534.8959,
2017-06-25 11:23:43.178,21.24675,964.4711,536.6877,
2017-06-25 11:23:43.195,21.2521,962.7358,536.4906,
2017-06-25 11:23:43.212,21.317,963.0546,533.9769,
2017-06-25 11:23:43.228,21.5026,961.2596,534.5966,
2017-06-25 11:23:43.245,21.54,961.7683,537.3716,
2017-06-25 11:23:43.261,21.43295,962.105,539.5629,
2017-06-25 11:23:43.278,21.4759,961.8135,541.8154,
2017-06-25 11:23:43.294,21.6061,962.3509,544.1848,
2017-06-25 11:23:43.311,21.66245,962.6523,545.4409,
2017-06-25 11:23:43.328,21.31055,963.1753,546.481,
2017-06-25 11:23:43.344,21.6625,962.5063,547.7153,
2017-06-25 11:23:43.361,21.6371,962.2464,548.2682,
2017-06-25 11:23:43.378,21.9416,962.8929,549.3539,
2017-06-25 11:23:43.394,21.62055,962.3441,550.3705,
2017-06-25 11:23:43.411,21.6986,961.863,551.3292,
2017-06-25 11:23:43.428,21.8496,962.184,552.6267,
2017-06-25 11:23:43.444,21.87465,961.9424,553.2925,
2017-06-25 11:23:43.461,22.29145,960.469,554.9176,
2017-06-25 11:23:43.478,21.96925,959.0278,556.2794,
2017-06-25 11:23:43.494,22.34365,959.0817,556.5081,
2017-06-25 11:23:43.511,21.907,958.8887,556.6498,
2017-06-25 11:23:43.528,21.9799,958.1078,557.7068,
2017-06-25 11:23:43.544,22.2728,958.286,558.2913,
2017-06-25 11:23:43.561,22.01205,956.722,557.3557,
2017-06-25 11:23:43.577,22.07445,956.5138,557.8163,
2017-06-25 11:23:43.594,21.9646,957.7231,559.9644,
2017-06-25 11:23:43.611,22.14675,957.6713,560.8157,
2017-06-25 11:23:43.628,22.3493,958.0687,561.2278,
2017-06-25 11:23:43.644,22.6605,958.9401,562.0042,
2017-06-25 11:23:43.661,22.3046,959.0339,563.1663,
2017-06-25 11:23:43.677,22.4998,959.8696,564.9047,
2017-06-25 11:23:43.694,22.45095,960.8948,566.1312,
2017-06-25 11:23:43.711,22.49455,960.0099,565.2149,
2017-06-25 11:23:43.727,22.51595,960.4672,565.2925,
2017-06-25 11:23:43.744,22.26445,960.7559,565.7076,
2017-06-25 11:23:43.760,23.1876,959.8414,566.0324,
2017-06-25 11:23:43.777,22.69455,959.9189,565.7444,
2017-06-25 11:23:43.794,22.61695,961.0969,564.6422,
2017-06-25 11:23:43.811,22.1688,960.0187,564.5093,
2017-06-25 11:23:43.827,22.1738,961.2142,564.4742,
2017-06-25 11:23:43.844,22.39935,960.7092,562.092,
2017-06-25 11:23:43.861,22.69345,961.9202,561.9664,
2017-06-25 11:23:43.877,22.3108,963.3733,561.2348,
2017-06-25 11:23:43.894,22.19805,963.1163,560.1714,
2017-06-25 11:23:43.911,22.7409,963.6499,559.1467,
2017-06-25 11:23:43.927,22.6312,963.9415,557.7296,
2017-06-25 11:23:43.944,22.59335,962.7487,556.5633,
2017-06-25 11:23:43.960,22.3777,962.9995,555.0322,
2017-06-25 11:23:43.977,22.60345,962.9201,554.7105,
2017-06-25 11:23:43.994,22.8352,962.2381,554.4976,
2017-06-25 11:23:44.010,22.6913,962.423,553.7167,
2017-06-25 11:23:44.027,22.03015,964.9148,547.468,
2017-06-25 11:23:44.044,22.79195,964.7246,548.5758,
2017-06-25 11:23:44.060,22.8557,963.619,547.9427,
2017-06-25 11:23:44.077,22.792,963.0189,548.4539,
2017-06-25 11:23:44.094,22.7448,966.3898,549.402,
2017-06-25 11:23:44.110,22.7162,969.3368,547.4851,
2017-06-25 11:23:44.127,23.0005,972.9102,547.0587,
2017-06-25 11:23:44.144,23.0948,975.0828,546.902,
2017-06-25 11:23:44.160,23.2434,976.7227,548.7405,
2017-06-25 11:23:44.177,23.2015,979.1039,549.1979,
2017-06-25 11:23:44.193,22.95785,981.5663,549.0843,
2017-06-25 11:23:44.210,22.66015,984.4551,548.1812,
2017-06-25 11:23:44.227,22.94775,985.1305,548.2936,
2017-06-25 11:23:44.243,22.9434,987.0461,548.7729,
2017-06-25 11:23:44.260,23.3381,989.3065,549.1884,
2017-06-25 11:23:44.277,23.06465,991.3901,548.416,
2017-06-25 11:23:44.293,22.96375,993.2188,549.5204,
2017-06-25 11:23:44.310,23.2495,994.1971,549.2081,
2017-06-25 11:23:44.327,22.68185,995.8442,549.1887,
2017-06-25 11:23:44.343,23.15805,997.2844,550.5682,
2017-06-25 11:23:44.360,22.49675,998.3525,548.2496,
2017-06-25 11:23:44.377,22.99655,999.7344,546.8783,
2017-06-25 11:23:44.393,22.6473,1002.3042,545.2621,
2017-06-25 11:23:44.410,22.70905,1001.769,545.387,
2017-06-25 11:23:44.427,22.63495,1001.4875,547.8184,
2017-06-25 11:23:44.443,22.92185,1003.0692,549.3605,
2017-06-25 11:23:44.460,23.25435,1000.9898,549.7576,
2017-06-25 11:23:44.477,22.8326,997.4064,549.9106,
2017-06-25 11:23:44.493,22.89945,995.3573,549.553,
2017-06-25 11:23:44.510,22.90195,992.8245,549.2684,
2017-06-25 11:23:44.527,22.8836,989.4996,549.2598,
2017-06-25 11:23:44.543,22.9526,986.9781,549.1537,
2017-06-25 11:23:44.560,23.0032,984.8551,549.7631,
2017-06-25 11:23:44.576,23.31765,984.2036,549.3304,
2017-06-25 11:23:44.593,22.9316,982.1723,549.4068,
2017-06-25 11:23:44.610,22.923,980.701,549.5475,
2017-06-25 11:23:44.627,23.2623,976.99,550.2407,
2017-06-25 11:23:44.643,22.96545,975.1813,547.3556,
2017-06-25 11:23:44.660,22.996,973.3654,546.8026,
2017-06-25 11:23:44.676,22.9548,971.5737,546.3998,
2017-06-25 11:23:44.693,23.1973,968.5826,544.8956,
2017-06-25 11:23:44.710,22.80285,964.9751,541.099,
2017-06-25 11:23:44.726,23.13635,963.2292,540.52,
2017-06-25 11:23:44.743,23.3505,960.5303,541.093,
2017-06-25 11:23:44.760,22.8405,958.0551,542.2786,
2017-06-25 11:23:44.776,23.05615,956.1728,540.4134,
2017-06-25 11:23:44.793,23.3141,952.5978,539.413,
2017-06-25 11:23:44.810,23.1561,951.9323,537.5702,
2017-06-25 11:23:44.826,23.26745,951.0097,536.7647,
2017-06-25 11:23:44.843,23.2439,950.3838,535.7083,
2017-06-25 11:23:44.860,23.06875,949.9526,534.545,
2017-06-25 11:23:44.876,23.02985,948.8699,534.3891,
2017-06-25 11:23:44.893,23.0927,947.5381,533.464,
2017-06-25 11:23:44.909,23.19765,946.8582,532.613,
2017-06-25 11:23:44.926,23.34345,945.5287,532.0214,
2017-06-25 11:23:44.943,23.33835,944.43,532.6654,
2017-06-25 11:23:44.959,23.10285,944.2238,533.4273,
2017-06-25 11:23:44.976,23.2852,943.4537,531.9331,
2017-06-25 11:23:44.993,23.18525,943.3375,532.7079,
2017-06-25 11:23:45.009,23.23015,943.8474,531.6259,
2017-06-25 11:23:45.026,23.1645,943.1971,532.2136,
2017-06-25 11:23:45.043,23.1574,943.053,530.6885,
2017-06-25 11:23:45.059,23.0131,943.2534,531.1448,
2017-06-25 11:23:45.076,23.50915,942.7089,530.816,
2017-06-25 11:23:45.093,22.93075,942.478,530.9771,
2017-06-25 11:23:45.109,23.49925,941.8834,530.1947,
2017-06-25 11:23:45.126,23.128,942.1812,530.884,
2017-06-25 11:23:45.143,23.20555,942.0038,531.7462,
2017-06-25 11:23:45.159,23.0986,942.3062,532.1057,
2017-06-25 11:23:45.176,23.18845,942.4918,533.7429,
2017-06-25 11:23:45.193,23.2903,941.8862,533.4075,
2017-06-25 11:23:45.209,23.3084,942.9095,532.9621,
2017-06-25 11:23:45.226,23.1689,944.8253,533.8885,
2017-06-25 11:23:45.243,23.1338,946.4796,534.0329,
2017-06-25 11:23:45.259,22.94985,948.6755,530.8592,
2017-06-25 11:23:45.276,23.2273,948.7365,529.7411,
2017-06-25 11:23:45.292,23.2197,948.5082,527.0745,
2017-06-25 11:23:45.309,23.29255,949.035,527.3505,
2017-06-25 11:23:45.326,23.0997,949.205,525.0579,
2017-06-25 11:23:45.342,23.16735,949.598,523.1365,
2017-06-25 11:23:45.359,23.11635,949.2532,522.8514,
2017-06-25 11:23:45.375,23.0306,948.8704,523.3401,
2017-06-25 11:23:45.392,22.9986,948.7031,524.2576,
2017-06-25 11:23:45.409,23.18535,949.8461,522.8484,
2017-06-25 11:23:45.426,23.22435,950.3922,521.7821,
2017-06-25 11:23:45.442,23.24255,949.7857,522.8083,
2017-06-25 11:23:45.459,23.14135,950.4587,522.665,
2017-06-25 11:23:45.476,22.93335,950.3803,524.0508,
2017-06-25 11:23:45.492,23.0672,951.9692,523.4866,
2017-06-25 11:23:45.509,22.9484,951.6287,522.3221,
2017-06-25 11:23:45.525,22.88915,952.4906,523.0189,
2017-06-25 11:23:45.542,23.165,953.9686,523.1479,
2017-06-25 11:23:45.559,22.91625,953.0803,522.3377,
2017-06-25 11:23:45.575,22.89235,951.8185,522.161,
2017-06-25 11:23:45.592,22.98995,952.9872,523.2832,
2017-06-25 11:23:45.609,22.7792,952.2044,523.1088,
2017-06-25 11:23:45.625,23.05085,953.0443,525.8051,
2017-06-25 11:23:45.642,22.8848,953.9572,527.5241,
2017-06-25 11:23:45.659,23.39125,954.6603,530.9728,
2017-06-25 11:23:45.675,22.71855,953.1149,532.683,
2017-06-25 11:23:45.692,23.1005,952.3725,534.1226,
2017-06-25 11:23:45.709,22.9414,952.9091,535.6565,
2017-06-25 11:23:45.725,22.8747,952.4024,536.7673,
2017-06-25 11:23:45.742,23.07475,952.228,540.3758,
2017-06-25 11:23:45.759,22.7645,952.1321,540.3886,
2017-06-25 11:23:45.775,22.62705,952.345,541.6285,
2017-06-25 11:23:45.792,22.59455,951.7499,542.1872,
2017-06-25 11:23:45.808,23.16405,952.1937,543.2682,
2017-06-25 11:23:45.825,23.00135,953.4704,544.7673,
2017-06-25 11:23:45.842,23.1359,953.3073,547.9151,
2017-06-25 11:23:45.858,22.5873,953.636,548.5971,
2017-06-25 11:23:45.875,22.52465,953.2948,548.2442,
2017-06-25 11:23:45.892,23.02335,953.8008,549.1523,
2017-06-25 11:23:45.908,22.6911,953.9351,551.4963,
2017-06-25 11:23:45.925,22.5405,954.771,552.4284,
2017-06-25 11:23:45.942,22.713,955.7797,552.8517,
2017-06-25 11:23:45.958,22.6003,956.2719,552.6124,
2017-06-25 11:23:45.975,22.44845,956.6907,552.8343,
2017-06-25 11:23:45.992,22.41965,957.0438,550.9902,
2017-06-25 11:23:46.008,22.40245,956.2057,550.9131,
2017-06-25 11:23:46.025,22.18075,955.9744,550.6478,
2017-06-25 11:23:46.041,21.9826,955.2155,549.1774,
2017-06-25 11:23:46.058,22.0902,955.6978,547.9686,
2017-06-25 11:23:46.075,22.1168,955.192,547.3048,
2017-06-25 11:23:46.091,21.9923,954.8713,545.1982,
2017-06-25 11:23:46.108,22.22885,954.3954,545.3198,
2017-06-25 11:23:46.125,21.9913,953.3256,541.8192,
2017-06-25 11:23:46.141,21.95535,951.13,541.1513,
2017-06-25 11:23:46.158,22.11315,951.4851,541.3996,
2017-06-25 11:23:46.175,21.97585,951.4373,540.8771,
2017-06-25 11:23:46.191,22.09805,950.4307,539.9332,
2017-06-25 11:23:46.208,21.9367,950.5163,538.4288,
2017-06-25 11:23:46.225,22.2396,949.1005,537.964,
2017-06-25 11:23:46.241,22.46435,950.0799,538.3077,
2017-06-25 11:23:46.258,22.399,949.0557,536.2049,
2017-06-25 11:23:46.275,22.14275,948.5846,534.4965,
2017-06-25 11:23:46.291,22.29205,947.6148,534.8705,
2017-06-25 11:23:46.308,22.4938,947.764,534.8125,
2017-06-25 11:23:46.324,22.34215,947.072,534.9541,
2017-06-25 11:23:46.341,22.6058,947.0476,534.3495,
2017-06-25 11:23:46.358,22.39065,947.0998,533.5602,
2017-06-25 11:23:46.374,22.352,947.8077,533.9253,
2017-06-25 11:23:46.391,22.53455,947.8198,534.8616,
2017-06-25 11:23:46.407,22.34485,946.8688,533.7494,
2017-06-25 11:23:46.424,22.3081,945.5866,533.5784,
2017-06-25 11:23:46.441,22.45045,945.3603,534.172,
2017-06-25 11:23:46.458,22.37225,945.0046,534.3254,
2017-06-25 11:23:46.474,22.13955,945.5135,536.9464,
2017-06-25 11:23:46.491,22.1952,945.389,536.2621,
2017-06-25 11:23:46.507,22.33235,946.9919,537.6666,
2017-06-25 11:23:46.524,22.19265,945.4072,538.8309,
2017-06-25 11:23:46.541,22.1765,944.3433,538.467,
2017-06-25 11:23:46.557,22.20325,943.7101,539.1498,
2017-06-25 11:23:46.574,22.3978,944.2791,539.7141,
2017-06-25 11:23:46.591,22.19825,943.6628,539.0587,
2017-06-25 11:23:46.607,22.34535,943.3563,540.5349,
2017-06-25 11:23:46.624,22.1979,942.4827,537.7711,
2017-06-25 11:23:46.640,22.5069,943.1521,539.9958,
2017-06-25 11:23:46.657,22.45205,944.5047,541.5589,
2017-06-25 11:23:46.674,21.9677,944.1039,540.3868,
2017-06-25 11:23:46.691,22.09645,940.2128,540.1068,
2017-06-25 11:23:46.707,22.00465,937.0142,539.6663,
2017-06-25 11:23:46.724,22.28525,933.6503,541.3267,
2017-06-25 11:23:46.740,22.35775,930.7418,542.7034,
2017-06-25 11:23:46.757,22.13095,927.1451,542.7754,
2017-06-25 11:23:46.774,22.31,921.8124,541.6513,
2017-06-25 11:23:46.791,22.20875,917.3797,541.0435,
2017-06-25 11:23:46.807,21.9113,913.7604,541.2994,
2017-06-25 11:23:46.824,21.89015,909.8163,542.4705,
2017-06-25 11:23:46.841,21.85,904.7224,541.1641,
2017-06-25 11:23:46.857,21.9643,901.2646,540.1556,
2017-06-25 11:23:46.874,21.7573,898.5749,538.7152,
2017-06-25 11:23:46.890,21.3654,894.8809,535.1417,
2017-06-25 11:23:46.907,21.4104,892.0193,531.6747,
2017-06-25 11:23:46.923,21.842,888.4796,530.0966,
2017-06-25 11:23:46.940,21.639,885.2221,527.878,
2017-06-25 11:23:46.957,21.5962,883.2567,527.3204,
2017-06-25 11:23:46.974,21.3513,881.3977,523.8315,
2017-06-25 11:23:46.990,21.2197,880.8127,522.2808,
2017-06-25 11:23:47.007,21.5953,878.9551,519.9512,
2017-06-25 11:23:47.024,21.34825,876.6895,519.7065,
2017-06-25 11:23:47.040,20.95105,875.5349,517.3829,
2017-06-25 11:23:47.057,21.3155,873.6637,517.1933,
2017-06-25 11:23:47.074,20.80555,872.2393,515.5215,
2017-06-25 11:23:47.090,20.85995,871.2185,517.3857,
2017-06-25 11:23:47.107,20.9016,870.1724,515.6415,
2017-06-25 11:23:47.124,21.0247,869.2977,513.0591,
2017-06-25 11:23:47.140,21.23185,870.5161,512.4012,
2017-06-25 11:23:47.157,21.52,871.8175,513.0888,
2017-06-25 11:23:47.174,21.2213,873.1039,514.2421,
2017-06-25 11:23:47.190,20.9936,873.6353,512.6677,
2017-06-25 11:23:47.207,21.32375,874.3884,512.4446,
2017-06-25 11:23:47.224,21.3006,875.3113,513.4199,
2017-06-25 11:23:47.240,20.9872,875.0108,514.6759,
2017-06-25 11:23:47.257,21.09305,876.7889,515.314,
2017-06-25 11:23:47.273,20.68365,879.2601,513.2175,
2017-06-25 11:23:47.290,20.8152,880.8604,512.0526,
2017-06-25 11:23:47.307,20.30455,883.9392,509.3082,
2017-06-25 11:23:47.324,20.5424,887.1509,507.5257,
2017-06-25 11:23:47.340,21.03315,890.5458,508.1578,
2017-06-25 11:23:47.357,20.52995,893.4108,506.1833,
2017-06-25 11:23:47.373,20.3508,893.6719,503.5158,
2017-06-25 11:23:47.390,20.67595,896.7516,503.8439,
2017-06-25 11:23:47.407,20.4069,899.8907,501.6833,
2017-06-25 11:23:47.423,20.6118,901.7126,504.3923,
2017-06-25 11:23:47.440,20.2798,902.6484,503.1025,
2017-06-25 11:23:47.457,20.34455,905.0779,503.9092,
2017-06-25 11:23:47.473,20.6386,906.299,503.7758,
2017-06-25 11:23:47.490,20.14955,908.5672,501.4127,
2017-06-25 11:23:47.507,20.35945,912.0536,498.7551,
2017-06-25 11:23:47.523,20.3101,914.4608,497.1008,
2017-06-25 11:23:47.540,20.1906,916.913,494.9171,
2017-06-25 11:23:47.557,20.2015,918.2621,493.6961,
2017-06-25 11:23:47.573,20.32455,919.3699,493.1498,
2017-06-25 11:23:47.590,20.4102,921.8094,495.3032,
2017-06-25 11:23:47.606,20.75,922.8873,496.2511,
2017-06-25 11:23:47.623,20.3692,924.0945,493.6767,
2017-06-25 11:23:47.640,20.17,925.1685,491.7565,
2017-06-25 11:23:47.656,20.36405,925.1569,489.9044,
2017-06-25 11:23:47.673,20.3424,923.4001,488.261,
2017-06-25 11:23:47.690,20.51005,922.7988,487.8709,
2017-06-25 11:23:47.706,20.52555,921.093,489.3604,
2017-06-25 11:23:47.723,20.25495,917.7551,487.4859,
2017-06-25 11:23:47.740,20.3608,915.8887,486.6272,
2017-06-25 11:23:47.756,20.2019,913.0598,485.2704,
2017-06-25 11:23:47.773,20.4505,908.9424,483.4759,
2017-06-25 11:23:47.790,20.4061,904.9917,483.9567,
2017-06-25 11:23:47.806,20.3553,903.6388,483.5944,
2017-06-25 11:23:47.823,20.6737,900.4039,482.459,
2017-06-25 11:23:47.839,20.1883,898.3723,482.076,
2017-06-25 11:23:47.856,20.27515,896.6659,482.5863,
2017-06-25 11:23:47.873,20.6223,893.135,481.8829,
2017-06-25 11:23:47.889,20.02005,890.6488,479.9086,
2017-06-25 11:23:47.906,20.02325,888.4442,481.0825,
2017-06-25 11:23:47.923,20.405,885.701,479.9458,
2017-06-25 11:23:47.940,20.22545,884.7541,481.0355,
2017-06-25 11:23:47.956,20.58495,884.23,482.4492,
2017-06-25 11:23:47.973,19.8879,881.8511,481.0035,
2017-06-25 11:23:47.989,20.0722,880.5933,479.4054,
2017-06-25 11:23:48.006,20.5189,879.0123,484.8796,
2017-06-25 11:23:48.023,20.44085,878.3513,486.0873,
2017-06-25 11:23:48.039,20.3344,879.7352,484.6552,
2017-06-25 11:23:48.056,20.38405,879.7034,484.5515,
2017-06-25 11:23:48.073,19.97275,877.987,481.5272,
2017-06-25 11:23:48.089,20.299,878.3389,481.6569,
2017-06-25 11:23:48.106,20.35575,876.3932,479.4446,
2017-06-25 11:23:48.122,20.17555,875.8745,481.5255,
2017-06-25 11:23:48.139,20.27205,875.9852,482.4419,
2017-06-25 11:23:48.156,20.16275,874.728,483.9002,
2017-06-25 11:23:48.173,20.1997,872.2607,485.2442,
2017-06-25 11:23:48.189,19.98465,868.4529,482.9297,
2017-06-25 11:23:48.205,20.19605,865.0286,481.544,
2017-06-25 11:23:48.222,19.9011,861.0765,480.3925,
2017-06-25 11:23:48.239,19.9055,857.5931,479.2086,
2017-06-25 11:23:48.256,20.31285,854.2601,480.6016,
2017-06-25 11:23:48.272,20.269,851.3068,480.0396,
2017-06-25 11:23:48.289,20.0371,847.8748,479.4434,
2017-06-25 11:23:48.306,20.43595,842.9247,479.6649,
2017-06-25 11:23:48.322,19.93935,838.5853,480.7297,
2017-06-25 11:23:48.339,20.1964,835.215,483.4999,
2017-06-25 11:23:48.356,20.2893,831.0848,483.7362,
2017-06-25 11:23:48.372,19.88285,829.3214,483.5096,
2017-06-25 11:23:48.389,19.95675,824.0599,482.7564,
2017-06-25 11:23:48.405,20.43955,822.6016,484.9436,
2017-06-25 11:23:48.422,20.65445,821.1313,486.2172,
2017-06-25 11:23:48.439,20.1392,819.7498,486.7167,
2017-06-25 11:23:48.455,20.7031,818.0778,487.461,
